wn spectra line corrected
9.151422999999999774e+02 2.262659999999999949e-01 3.339253959077824463e-03 1.261374417770530776e-01
9.141779999999999973e+02 2.259510000000000129e-01 3.272264749640062254e-03 1.258665046398432241e-01
9.132137000000000171e+02 2.255578000000000027e-01 3.205275540202327800e-03 1.254965431398249176e-01
9.122492999999999483e+02 2.250867000000000007e-01 3.138279383838364633e-03 1.250279505751338560e-01
9.112849999999999682e+02 2.245412999999999992e-01 3.071290174400602424e-03 1.244652604744532487e-01
9.103206999999999880e+02 2.239286000000000054e-01 3.004300964962840215e-03 1.238173529935102934e-01
9.093564000000000078e+02 2.232588000000000072e-01 2.937311755525105761e-03 1.230971484278982203e-01
9.083921000000000276e+02 2.225454000000000043e-01 2.870322546087371307e-03 1.223217471688435309e-01
9.074276999999999589e+02 2.218048999999999993e-01 2.803326389723380385e-03 1.215120630001507163e-01
9.064633999999999787e+02 2.210563000000000111e-01 2.736337180285645931e-03 1.206921365310637262e-01
9.054990999999999985e+02 2.203192999999999957e-01 2.669347970847883722e-03 1.198869349682158969e-01
9.045348000000000184e+02 2.196115999999999902e-01 2.602358761410121513e-03 1.191188788245488989e-01
9.035703999999999496e+02 2.189466999999999941e-01 2.535362605046158346e-03 1.184050818098851543e-01
9.026060999999999694e+02 2.183315999999999868e-01 2.468373395608423893e-03 1.177543841597967350e-01
9.016417999999999893e+02 2.177677000000000085e-01 2.401384186170661683e-03 1.171685725635454589e-01
9.006775000000000091e+02 2.172511000000000025e-01 2.334394976732927229e-03 1.166427069081101275e-01
8.997131000000000540e+02 2.167766999999999888e-01 2.267398820368964063e-03 1.161703403772480214e-01
8.987487999999999602e+02 2.163397999999999988e-01 2.200409610931201854e-03 1.157454928415527218e-01
8.977844999999999800e+02 2.159382999999999997e-01 2.133420401493439644e-03 1.153655175684812906e-01
8.968201999999999998e+02 2.155719000000000107e-01 2.066431192055705190e-03 1.150300345493397020e-01
8.958559000000000196e+02 2.152413999999999994e-01 1.999441982617970737e-03 1.147400571406451408e-01
8.948914999999999509e+02 2.149458999999999953e-01 1.932445826253979815e-03 1.144944586640664619e-01
8.939271999999999707e+02 2.146817000000000031e-01 1.865456616816245361e-03 1.142885256534499488e-01
8.929628999999999905e+02 2.144417000000000129e-01 1.798467407378483152e-03 1.141132779142175063e-01
8.919986000000000104e+02 2.142154000000000003e-01 1.731478197940720942e-03 1.139554151420817812e-01
8.910342000000000553e+02 2.139909000000000117e-01 1.664482041576757776e-03 1.137998770195587928e-01
8.900698999999999614e+02 2.137558999999999987e-01 1.597492832138995567e-03 1.136310564720204447e-01
8.891055999999999813e+02 2.134986000000000106e-01 1.530503622701261113e-03 1.134340198483081014e-01
8.881413000000000011e+02 2.132079000000000057e-01 1.463514413263526659e-03 1.131947068267465939e-01
8.871770000000000209e+02 2.128751000000000115e-01 1.396525203825764450e-03 1.129020971552121555e-01
8.862125999999999522e+02 2.124932999999999961e-01 1.329529047461801283e-03 1.125474640106497587e-01
8.852482999999999720e+02 2.120589999999999975e-01 1.262539838024039074e-03 1.121263472077259904e-01
8.842839999999999918e+02 2.115721999999999881e-01 1.195550628586304620e-03 1.116387601201066365e-01
8.833197000000000116e+02 2.110371000000000052e-01 1.128561419148514655e-03 1.110900228695067549e-01
8.823553000000000566e+02 2.104609000000000063e-01 1.061565262784607000e-03 1.104892690544428957e-01
8.813909999999999627e+02 2.098533999999999955e-01 9.945760533468447906e-04 1.098488855157640082e-01
8.804266999999999825e+02 2.092248999999999914e-01 9.275868439090825812e-04 1.091819326052514694e-01
8.794624000000000024e+02 2.085838999999999888e-01 8.605976344713203718e-04 1.084991772358997741e-01
8.784980000000000473e+02 2.079355999999999982e-01 7.936014781073572055e-04 1.078072196278904993e-01
8.775336999999999534e+02 2.072817999999999883e-01 7.266122686695949962e-04 1.071083130309858494e-01
8.765693999999999733e+02 2.066201000000000010e-01 6.596230592318327868e-04 1.063994307752155338e-01
8.756050999999999931e+02 2.059458000000000122e-01 5.926338497940983330e-04 1.056746193910413634e-01
8.746408000000000129e+02 2.052537999999999863e-01 5.256446403563638792e-04 1.049274187306666328e-01
8.736763999999999442e+02 2.045404000000000111e-01 4.586484839923729573e-04 1.041531554392170489e-01
8.727120999999999640e+02 2.038057000000000063e-01 3.916592745546385035e-04 1.033519293514617993e-01
8.717477999999999838e+02 2.030531999999999893e-01 3.246700651168762941e-04 1.025281873179413328e-01
8.707835000000000036e+02 2.022897999999999918e-01 2.576808556791140847e-04 1.016906695386160797e-01
8.698191000000000486e+02 2.015231000000000106e-01 1.906846993151786740e-04 1.008490163323733507e-01
8.688547999999999547e+02 2.007578999999999891e-01 1.236954898774164646e-04 1.000092809776056690e-01
8.678904999999999745e+02 1.999945999999999946e-01 5.670628043965425524e-05 9.917198358130704938e-02
8.669261999999999944e+02 1.992267000000000066e-01 -1.028292899808019856e-05 9.832889062177588291e-02
8.659619000000000142e+02 1.984420000000000073e-01 -7.727213843584240793e-05 9.746454841212591480e-02
8.649974999999999454e+02 1.976240999999999970e-01 -1.442682947998055742e-04 9.655819659192799165e-02
8.640331999999999653e+02 1.967563999999999980e-01 -2.112575042375677836e-04 9.558878112034724372e-02
8.630688999999999851e+02 1.958254000000000106e-01 -2.782467136753022374e-04 9.453921505108971168e-02
8.621046000000000049e+02 1.948236000000000134e-01 -3.452359231130366912e-04 9.339999816680731592e-02
8.611402000000000498e+02 1.937506999999999979e-01 -4.122320794770276131e-04 9.217076391993556106e-02
8.601758999999999560e+02 1.926125999999999949e-01 -4.792212889147620669e-04 9.085895889576871276e-02
8.592115999999999758e+02 1.914200000000000068e-01 -5.462104983525242763e-04 8.947815019561350391e-02
8.582472999999999956e+02 1.901851999999999987e-01 -6.131997077902864857e-04 8.804391817592079061e-02
8.572829000000000406e+02 1.889219000000000037e-01 -6.801958641542496520e-04 8.657363004113330374e-02
8.563185999999999467e+02 1.876431000000000071e-01 -7.471850735919841058e-04 8.508372588971963024e-02
8.553542999999999665e+02 1.863621000000000028e-01 -8.141742830297463152e-04 8.359106624462488144e-02
8.543899999999999864e+02 1.850922999999999874e-01 -8.811634924674807690e-04 8.211262482751079117e-02
8.534257000000000062e+02 1.838471999999999884e-01 -9.481527019052429783e-04 8.066550202960391658e-02
8.524613000000000511e+02 1.826382000000000005e-01 -1.015148858269206145e-03 7.926415167155735630e-02
8.514969999999999573e+02 1.814736000000000127e-01 -1.082138067706968354e-03 7.791906034990758734e-02
8.505326999999999771e+02 1.803568000000000116e-01 -1.149127277144730563e-03 7.663454831689714419e-02
8.495683999999999969e+02 1.792851000000000028e-01 -1.216116486582437262e-03 7.540719549428057111e-02
8.486040000000000418e+02 1.782509999999999928e-01 -1.283112642946428184e-03 7.422751516795159099e-02
8.476396999999999480e+02 1.772440000000000127e-01 -1.350101852384162637e-03 7.308218003037893207e-02
8.466753999999999678e+02 1.762533000000000016e-01 -1.417091061821924847e-03 7.195752326858362302e-02
8.457110999999999876e+02 1.752693999999999919e-01 -1.484080271259687056e-03 7.084151127392486480e-02
8.447468000000000075e+02 1.742847999999999897e-01 -1.551069480697449265e-03 6.972464382905461944e-02
8.437824000000000524e+02 1.732952000000000103e-01 -1.618065637061412432e-03 6.860148766213164384e-02
8.428180999999999585e+02 1.722978000000000010e-01 -1.685054846499146886e-03 6.746846898970831896e-02
8.418537999999999784e+02 1.712917999999999941e-01 -1.752044055936936851e-03 6.632458797146695284e-02
8.408894999999999982e+02 1.702778000000000069e-01 -1.819033265374643549e-03 6.517060462479518090e-02
8.399251000000000431e+02 1.692585000000000062e-01 -1.886029421738606715e-03 6.400995256033446823e-02
8.389607999999999493e+02 1.682391000000000025e-01 -1.953018631176396680e-03 6.284919153389324775e-02
8.379964999999999691e+02 1.672273999999999983e-01 -2.020007840614131134e-03 6.169821530067033655e-02
8.370321999999999889e+02 1.662334000000000034e-01 -2.086997050051893343e-03 6.056969081712972047e-02
8.360678000000000338e+02 1.652696999999999916e-01 -2.153993206415828754e-03 5.947959199376989109e-02
8.351035000000000537e+02 1.643506999999999885e-01 -2.220982415853563208e-03 5.844613216043113846e-02
8.341391999999999598e+02 1.634922000000000042e-01 -2.287971625291325417e-03 5.748933865044112551e-02
8.331748999999999796e+02 1.627114000000000060e-01 -2.354960834729087626e-03 5.663099862891797509e-02
8.322105999999999995e+02 1.620253000000000110e-01 -2.421950044166849836e-03 5.589264592185076708e-02
8.312462000000000444e+02 1.614491000000000120e-01 -2.488946200530813002e-03 5.529354786461543325e-02
8.302818999999999505e+02 1.609947999999999935e-01 -2.555935409968575212e-03 5.484887768510703088e-02
8.293175999999999704e+02 1.606694999999999929e-01 -2.622924619406337421e-03 5.456764248072634022e-02
8.283532999999999902e+02 1.604749000000000037e-01 -2.689913828844071875e-03 5.445199563407219362e-02
8.273889000000000351e+02 1.604076000000000113e-01 -2.756909985208035041e-03 5.449764395445517301e-02
8.264246000000000549e+02 1.604606000000000088e-01 -2.823899194645769495e-03 5.469569342657307209e-02
8.254602999999999611e+02 1.606241999999999948e-01 -2.890888404083531704e-03 5.503387067392485205e-02
8.244959999999999809e+02 1.608883999999999870e-01 -2.957877613521293914e-03 5.549950874004630497e-02
8.235316000000000258e+02 1.612445000000000128e-01 -3.024873769885257080e-03 5.608160096027961505e-02
8.225673000000000457e+02 1.616856999999999878e-01 -3.091862979322991534e-03 5.677150663253656415e-02
8.216029999999999518e+02 1.622097000000000122e-01 -3.158852188760753743e-03 5.756632594105730305e-02
8.206386999999999716e+02 1.628176000000000068e-01 -3.225841398198488197e-03 5.846745225105258459e-02
8.196743999999999915e+02 1.635143000000000013e-01 -3.292830607636250406e-03 5.948109237119000164e-02
8.187100000000000364e+02 1.643062999999999885e-01 -3.359826764000213573e-03 6.061549342683389408e-02
8.177457000000000562e+02 1.651992999999999934e-01 -3.426815973437975782e-03 6.187784837908257701e-02
8.167813999999999623e+02 1.661958000000000046e-01 -3.493805182875737991e-03 6.327133756747554960e-02
8.158170999999999822e+02 1.672938999999999954e-01 -3.560794392313472445e-03 6.479355427028460346e-02
8.148527000000000271e+02 1.684856000000000131e-01 -3.627790548677463367e-03 6.643437853895894918e-02
8.138884000000000469e+02 1.697578999999999894e-01 -3.694779758115170065e-03 6.817731610009358789e-02
8.129240999999999531e+02 1.710916000000000103e-01 -3.761768967552932275e-03 6.999806001065880801e-02
8.119597999999999729e+02 1.724601000000000051e-01 -3.828758176990694484e-03 7.186291616645990032e-02
8.109954999999999927e+02 1.738288000000000055e-01 -3.895747386428456693e-03 7.372805689813126395e-02
8.100311000000000377e+02 1.751531000000000060e-01 -3.962743542792392104e-03 7.553700121266021528e-02
8.090667999999999438e+02 1.763788000000000022e-01 -4.029732752230154313e-03 7.722106694361619006e-02
8.081024999999999636e+02 1.774445000000000050e-01 -4.096721961667888767e-03 7.870249260788757251e-02
8.071381999999999834e+02 1.782874000000000125e-01 -4.163711171105678732e-03 7.990172971887998798e-02
8.061738000000000284e+02 1.788502999999999898e-01 -4.230707327469614143e-03 8.074633693139343649e-02
8.052095000000000482e+02 1.790897999999999934e-01 -4.297696536907376352e-03 8.118131236606357382e-02
8.042451999999999543e+02 1.789827999999999975e-01 -4.364685746345138562e-03 8.117740899599383553e-02
8.032808999999999742e+02 1.785297999999999885e-01 -4.431674955782900771e-03 8.073526016900739455e-02
8.023165000000000191e+02 1.777545000000000097e-01 -4.498671112146863937e-03 7.988490023065665524e-02
8.013522000000000389e+02 1.767003000000000046e-01 -4.565660321584570636e-03 7.868127645777009405e-02
8.003878999999999451e+02 1.754236999999999880e-01 -4.632649531022332845e-03 7.719597080986297100e-02
7.994235999999999649e+02 1.739873999999999865e-01 -4.699638740460095054e-03 7.550840510396533700e-02
7.984592999999999847e+02 1.724555000000000116e-01 -4.766627949897857264e-03 7.369977453101184128e-02
7.974949000000000296e+02 1.708890000000000131e-01 -4.833624106261820430e-03 7.184736120036294693e-02
7.965306000000000495e+02 1.693435000000000079e-01 -4.900613315699554884e-03 7.002156604333942269e-02
7.955662999999999556e+02 1.678688000000000125e-01 -4.967602525137344849e-03 6.828548417482264987e-02
7.946019999999999754e+02 1.665078999999999865e-01 -5.034591734575079303e-03 6.669358350760809517e-02
7.936376000000000204e+02 1.652972000000000052e-01 -5.101587890939014713e-03 6.529198545111217222e-02
7.926733000000000402e+02 1.642647000000000135e-01 -5.168577100376776923e-03 6.411613011089969949e-02
7.917089999999999463e+02 1.634295000000000053e-01 -5.235566309814539132e-03 6.319022505846455529e-02
7.907446999999999662e+02 1.628004000000000118e-01 -5.302555519252301341e-03 6.252541721549534359e-02
7.897803999999999860e+02 1.623763000000000012e-01 -5.369544728690035795e-03 6.212031321678090218e-02
7.888160000000000309e+02 1.621479999999999866e-01 -5.436540885054026717e-03 6.196327316645834637e-02
7.878517000000000507e+02 1.621015000000000095e-01 -5.503530094491733415e-03 6.203653592054921700e-02
7.868873999999999569e+02 1.622201000000000060e-01 -5.570519303929495625e-03 6.231896136260327290e-02
7.859230999999999767e+02 1.624863000000000002e-01 -5.637508513367257834e-03 6.278838231880812248e-02
7.849587000000000216e+02 1.628814000000000095e-01 -5.704504669731221000e-03 6.342112529761773088e-02
7.839944000000000415e+02 1.633836999999999928e-01 -5.771493879168983210e-03 6.418967557266103130e-02
7.830300999999999476e+02 1.639674000000000131e-01 -5.838483088606745419e-03 6.506136611006302362e-02
7.820657999999999674e+02 1.646037999999999946e-01 -5.905472298044507629e-03 6.599984274477160850e-02
7.811014000000000124e+02 1.652638999999999914e-01 -5.972468454408443039e-03 6.696838503304024248e-02
7.801371000000000322e+02 1.659235000000000015e-01 -6.039457663846205249e-03 6.793631148346673809e-02
7.791728000000000520e+02 1.665689999999999948e-01 -6.106446873283939702e-03 6.888640876201972130e-02
7.782084999999999582e+02 1.671999000000000124e-01 -6.173436082721701912e-03 6.981804352087608856e-02
7.772441999999999780e+02 1.678285999999999945e-01 -6.240425292159436366e-03 7.074692278605124174e-02
7.762798000000000229e+02 1.684778000000000109e-01 -6.307421448523427288e-03 7.170181429491495617e-02
7.753155000000000427e+02 1.691738000000000131e-01 -6.374410657961161741e-03 7.271600465381458656e-02
7.743511999999999489e+02 1.699410000000000087e-01 -6.441399867398896195e-03 7.382041497947954001e-02
7.733868999999999687e+02 1.707953000000000110e-01 -6.508389076836658405e-03 7.503518573268762315e-02
7.724225000000000136e+02 1.717400000000000038e-01 -6.575385233200621571e-03 7.636451076822575734e-02
7.714582000000000335e+02 1.727641000000000038e-01 -6.642374442638383780e-03 7.779442891891535927e-02
7.704939000000000533e+02 1.738433000000000062e-01 -6.709363652076145990e-03 7.929417323646303917e-02
7.695295999999999594e+02 1.749429999999999874e-01 -6.776352861513908199e-03 8.081991605150296021e-02
7.685652999999999793e+02 1.760234999999999994e-01 -6.843342070951642653e-03 8.232136954687274688e-02
7.676009000000000242e+02 1.770470000000000099e-01 -6.910338227315605819e-03 8.375066640248879368e-02
7.666366000000000440e+02 1.779828999999999994e-01 -6.977327436753340273e-03 8.506901818410893268e-02
7.656722999999999502e+02 1.788114000000000092e-01 -7.044316646191102482e-03 8.625135809004572107e-02
7.647079999999999700e+02 1.795255000000000045e-01 -7.111305855628864692e-03 8.728881925077421056e-02
7.637436000000000149e+02 1.801277000000000017e-01 -7.178302011992827858e-03 8.818458219371860807e-02
